638,http://www.mindat.org/min-3318.html,1
639,http://www.mindat.org/min-3320.html,1
640,http://www.mindat.org/min-3321.html,1
641,http://www.mindat.org/min-3323.html,1
642,http://www.mindat.org/min-3324.html,1
643,http://en.wikipedia.org/wiki/Pyroxene,1
644,http://www.mindat.org/min-9767.html,1
645,http://www.mindat.org/min-3327.html,1
646,http://www.mindat.org/min-3407.html,1
648,http://www.mindat.org/min-3328.html,1
649,http://www.mindat.org/min-3359.html,1
650,http://www.mindat.org/min-3386.html,1
651,http://www.mindat.org/min-3406.html,1
652,http://www.mindat.org/min-3436.html,1
653,http://www.mindat.org/min-3441.html,1
654,http://www.mindat.org/min-3443.html,1
655,http://www.mindat.org/min-3448.html,1
656,http://www.mindat.org/min-3450.html,1
657,http://www.mindat.org/min-3486.html,1
658,http://www.mindat.org/min-3496.html,1
659,http://www.mindat.org/min-3500.html,1
660,http://www.mindat.org/min-3512.html,1
661,http://www.mindat.org/min-3531.html,1
662,http://www.mindat.org/min-3594.html,1
663,http://www.mindat.org/min-3560.html,1
664,http://www.mindat.org/min-3576.html,1
665,http://www.mindat.org/min-3578.html,1
666,http://www.mindat.org/min-3595.html,1
667,http://www.mindat.org/min-5527.html,1
668,http://www.mindat.org/min-3614.html,1
669,http://www.mindat.org/min-3616.html,1
670,http://www.mindat.org/min-3617.html,1
671,http://www.mindat.org/min-3618.html,1
672,http://www.mindat.org/min-3622.html,1
